Company,Time,Debt1,Debt2,Equity1,Equity2,FL,OL,SL,LL,Q,CF,CA,Cycle,Cycle*Q,Cycle*CF,Cycle*CA,ROA,SCALE
600099.SH,20170630,0,0.0023061889,-0.00014548,0.0011863071,0,0.0023061889,0.0023061889,0,,0.0083855005,0.3379532011,0,,0,0,0.0022279547,6.4164652534
600099.SH,20170930,0,-0.028005517,-0.00003988,-0.012751934,0,-0.028005517,-0.028005517,0,,-0.016077005,0.3416137577,1,,-0.016077005,0.3416137577,0.0038333764,6.3748539364
600099.SH,20171231,0,-0.057782957,0.0055851111,0.004872042,0,-0.057782957,-0.057782957,0,,0.0439696936,0.3811428086,1,,0.0439696936,0.3811428086,0.0032833549,6.3204918172
600099.SH,20180331,0,0.0795781136,-6.39154E-18,0.0000599086,0,0.0795781136,0.0795781136,0,,-0.00796803,0.4052551937,0,,0,0,0.0000599086,6.3971176375
600099.SH,20180630,0,0.0120638987,-4.14405E-17,0.000308442,0,0.0120638987,0.0120638987,0,,-0.014584925,0.4196742679,1,,-0.014584925,0.4196742679,0.0003639316,6.4094140663
600099.SH,20180930,0,0.0247309796,-1.810588E-6,-0.000019752,0,0.0247309796,0.0247309796,0,,-0.01164323,0.441326759,1,,-0.01164323,0.441326759,0.000341378,6.4338250708
600099.SH,20181231,0,-0.054776583,-2.730701E-6,0.0039171107,0,-0.054776583,-0.054776583,0,,0.0514759681,0.4145125851,1,,0.0514759681,0.4145125851,0.0042531476,6.3816264901
600099.SH,20190331,0,0.0523972394,0.0042253354,0.0044605746,0,0.0523972394,0.0523972394,0,,-0.074622263,0.4185930329,0,,0,0,0.0002352392,6.4369266695
600099.SH,20190630,0,0.0409468864,-0.003998017,-0.003934445,0,0.0409468864,0.0409468864,0,,-0.249686221,0.418224885,1,,-0.249686221,0.418224885,0.000286156,6.4732705967
600099.SH,20190930,0,0.0154978789,1.097197E-17,0.0009139925,0,0.0154978789,0.0154978789,0,,0.2290901628,0.4308746641,1,,0.2290901628,0.4308746641,0.0011897808,6.4895492489
600099.SH,20191231,0,-0.081955819,0.0090310844,0.015724676,0.0016362146,-0.083592034,-0.083592034,0.0016362146,,0.0690803137,0.3981124433,1,,0.0690803137,0.3981124433,0.0088101879,6.4210227385
000682.SZ,20030630,0,-0.015627253,0.0064726594,0.0077192418,0,-0.015627253,-0.015627253,0,,-0.016538267,0.3421221809,0,,0,0,0.0024009994,7.3264086385
000682.SZ,20030930,0,0.0001146776,0.0002244207,0.0017426651,0,0.0001146776,0.0001146776,0,,-0.002019918,0.3403752477,0,,0,0,0.0042753752,7.3282642585
000682.SZ,20031231,0,-0.720341223,0.6605459093,0.6628331732,0,-0.720341223,-0.720341223,0,,-0.66173909,0.3212672266,1,,-0.66173909,0.3212672266,0.0079944237,7.2690362887
000682.SZ,20040331,0,-0.01135882,0.0007231216,0.0028618278,0.0000696783,-0.011428498,-0.011428498,0.0000696783,,0.7153355077,0.3875345631,0,,0,0,0.0021731273,7.2605030617
000682.SZ,20040630,0,0.0075325435,0.0003007789,0.0015970094,0,0.0075325435,0.0075325435,0,,-0.004159533,0.3937114864,0,,0,0,0.0040655046,7.2695912618
000682.SZ,20040930,0.0257736374,0.024568732,0.0023569542,0.004255192,0.0258780969,-0.001309365,0.0244642726,0.0001044595,,0.0347774881,0.4094178863,1,,0.0347774881,0.4094178863,0.0064519054,7.2980075227
000682.SZ,20041231,-0.003120445,0.0158825234,0.0041183105,0.0066649591,-0.002951223,0.0188337469,0.0157133019,0.0001692215,,0.0012425598,0.4511320717,1,,0.0012425598,0.4511320717,0.0125617202,7.3203045683
000682.SZ,20050331,0,-0.024258207,-0.000596956,0.0005271192,0,-0.024258207,-0.024258207,0,,-0.027775402,0.4480973929,0,,0,0,0.0004120043,7.2962873625
000682.SZ,20050630,-0.000339026,0.0120529751,0.0027211561,0.0055786006,-0.000339026,0.0123920008,0.0120529751,0,,-0.005377152,0.475380731,0,,0,0,0.003794715,7.3137653053
000682.SZ,20050930,0,-0.023466876,0.0004460236,0.0026420266,-0.006529774,-0.016937101,-0.016937101,-0.006529774,,0.0067507204,0.4500761452,0,,0,0,0.007339866,7.2927205608
000682.SZ,20051231,-0.001360949,0.0372051343,-0.464954929,0.0219509428,-0.001360949,0.0385660829,0.0372051343,0,,-0.002322935,0.4522018888,1,,-0.002322935,0.4522018888,0.0141101101,7.3501930625
000682.SZ,20060331,0,-0.021457542,0.004745014,0.006123751,0,-0.021457542,-0.021457542,0,,-0.025693143,0.4876400019,0,,0,0,0.0013390967,7.3347404277
000682.SZ,20060630,0.0016964304,-0.001653824,-0.000648819,0.0026247041,0.0021727359,-0.00382656,-0.002130129,0.0004763055,,-0.012406518,0.4912491267,0,,0,0,0.0037333214,7.3357108369
000682.SZ,20060930,0,0.0061977635,0.0001693481,0.0027638032,-0.000475843,0.006673607,0.006673607,-0.000475843,,-0.002008711,0.4891921279,0,,0,0,0.0077576828,7.3446324871
000682.SZ,20061231,-0.000775261,-0.002833837,0.0007186023,0.0022033561,-0.000568525,-0.002265312,-0.003040573,0.0002067362,,0.0429284576,0.4779777448,1,,0.0429284576,0.4779777448,0.004810817,7.3440018073
000682.SZ,20070331,0,0.0082723395,0.000062965,0.007748385,0.000387875,0.0078844644,0.0078844644,0.000387875,,-0.020885194,0.3159500471,0,,0,0,0.0013809643,7.3598955543
000682.SZ,20070630,-0.000318132,-0.003576254,-0.001078024,-0.000687802,0.0003128515,-0.003889106,-0.004207238,0.0006309839,,0.0005272091,0.3052965109,0,,0,0,0.0057833935,7.3556224447
000682.SZ,20070930,0,0.0078152257,-0.000907812,0.003134116,0.0006153469,0.0071998148,0.0071998148,0.0006153469,,0.0058447736,0.3018653128,1,,0.0058447736,0.3018653128,0.0113272401,7.3665121499
000682.SZ,20071231,0,0.0302508176,0.0003180571,-0.000131913,-0.001058526,0.0313094066,0.0313094066,-0.001058526,,0.0644403725,0.2965954873,1,,0.0644403725,0.2965954873,0.0148148101,7.3961864484
000682.SZ,20080331,0,-0.022384743,-0.002045028,-0.000591622,0.0004740583,-0.02285874,-0.02285874,0.0004740583,,-0.108244209,0.2894439381,0,,0,0,0.0008098138,7.3729420131
000682.SZ,20080630,-0.001130432,-0.001706952,-0.000148903,0.0045980953,-0.001741242,0.000034227,-0.001096205,-0.00061081,,-0.001486079,0.2867695171,1,,-0.001486079,0.2867695171,0.007356538,7.3758289846
000682.SZ,20080930,0,-0.018488773,0.0039939506,0.0083706391,-0.000125241,-0.018363531,-0.018363531,-0.000125241,,-0.012335659,0.2742304209,1,,-0.012335659,0.2742304209,0.0133263816,7.365659315
000682.SZ,20081231,-0.000632608,0.0893826649,0.0017139253,0.0029603532,-0.005012155,0.0943948195,0.0937622113,-0.004379546,,0.080326942,0.3039191405,1,,0.080326942,0.3039191405,0.0203837743,7.4539843201
000682.SZ,20090331,-0.004053907,-0.026525351,0.002223568,0.0038936039,-0.004053907,-0.022471444,-0.026525351,0,,-0.024179992,0.2764569409,0,,0,0,0.0024139858,7.4310924854
000682.SZ,20090630,-0.00059254,-0.009263412,0.0022815153,0.006779248,-0.00059254,-0.008670872,-0.009263412,0,,-0.026580033,0.2749429784,0,,0,0,0.0096846485,7.4286051715
000682.SZ,20090930,-0.005346139,-0.000099319,0.0009040916,0.0042495274,-0.003564093,0.0034647735,-0.001881366,0.0017820465,,-0.036743956,0.2876842532,0,,0,0,0.0143981631,7.4327468502
000682.SZ,20091231,0.0076902846,0.017341355,0.0049300048,0.0080929597,0.0078677527,0.0094736024,0.0171638869,0.0001774681,,0.07171285,0.2599853317,1,,0.07171285,0.2599853317,0.0224316727,7.4578630948
000682.SZ,20100331,0.0004615101,-0.010147049,-0.000116762,0.0018466172,0.0006922651,-0.010839314,-0.010377804,0.000230755,,-0.038454059,0.2519955264,0,,0,0,0.0027511193,7.4495280224
000682.SZ,20100630,0,-0.012167814,0.0051903038,0.0093575434,-0.000244321,-0.011923493,-0.011923493,-0.000244321,,-0.012415392,0.2551030464,0,,0,0,0.0104593137,7.4467137957
000682.SZ,20100930,0,0.0160740105,0.0113595648,0.0146706322,0.0014000532,0.0146739574,0.0146739574,0.0014000532,,-0.03374939,0.266660312,1,,-0.03374939,0.266660312,0.0155007471,7.4769952909
000682.SZ,20101231,-0.000452764,0.0498129602,0.0059540205,0.006000825,3.3957324E-7,0.0498126207,0.0493598563,0.0004531039,,0.1265939214,0.2544203239,1,,0.1265939214,0.2544203239,0.0209411985,7.5313071209
000682.SZ,20110331,0,-0.02601801,0.0002547784,0.0015154306,-0.000214415,-0.025803595,-0.025803595,-0.000214415,,-0.105937019,0.2405582955,0,,0,0,0.0035340928,7.5064994132
000682.SZ,20110630,0.0010990026,-0.00273855,0.000909095,0.0035154895,0.0008216693,-0.003560219,-0.002461216,-0.000277333,,-0.033269996,0.2523303389,1,,-0.033269996,0.2523303389,0.0075445979,7.5072759965
000682.SZ,20110930,0,0.0308472382,0.0022228192,0.0055082628,-0.000275855,0.0311230934,0.0311230934,-0.000275855,,-0.040821785,0.2772651708,1,,-0.040821785,0.2772651708,0.0128586714,7.5429862292
000682.SZ,20111231,-0.009006823,0.0222726545,0.004969753,0.0095676301,-0.009548345,0.0318209465,0.0228141235,-0.000541522,,0.0606727143,0.2735420868,1,,0.0606727143,0.2735420868,0.0219928073,7.5743301214
000682.SZ,20120331,-0.001026929,-0.003133826,0.001081099,0.0025972049,-0.001076837,-0.002056938,-0.003083866,-0.000049909,,0.0216749184,0.2853784067,0,,0,0,0.0041400624,7.5737934072
000682.SZ,20120630,0.0025686996,0.0108234727,0.0057988908,0.0086263612,0.0023993196,0.0084242045,0.0109929041,-0.00016938,,-0.001973532,0.3027674861,1,,-0.001973532,0.3027674861,0.0097297204,7.59305646
000682.SZ,20120930,0.0262047984,0.0653821814,0.0039130819,0.0063173722,0.0295315479,0.0358505831,0.0534884281,0.0118937029,,-0.055527464,0.3169575181,1,,-0.055527464,0.3169575181,0.0164794418,7.6623022162
000682.SZ,20121231,0.0211327423,0.1161363438,0.0073948305,0.0127188903,0.0266144211,0.0895219697,0.0975157711,0.0186206197,,0.0555466213,0.3105215636,1,,0.0555466213,0.3105215636,0.0280644026,7.7835062682
000682.SZ,20130331,0.0068554814,0.0082673745,0.0044235846,0.0061215219,0.0065214924,0.0017458405,0.0038285859,0.004438747,,0.0142249011,0.2885911165,0,,0,0,0.0068965115,7.797792668
000682.SZ,20130630,0.0012986503,-0.006528115,0.004639292,0.0080118406,0.0009694399,-0.007497555,-0.007908195,0.0013800803,,0.0138463015,0.3256656368,0,,0,0,0.0157037512,7.7992752942
000682.SZ,20130930,-0.006733054,0.0424904295,0.0022479596,0.0049922629,-0.002961456,0.0454518858,0.0388913735,0.0035990561,,-0.039883856,0.3745361666,1,,-0.039883856,0.3745361666,0.0219648825,7.845665105
000682.SZ,20131231,0.0095310244,0.0348942444,0.0068472763,0.013698702,0.0127712901,0.0221229543,0.0380641674,-0.003169923,,0.0619570411,0.3443601089,1,,0.0619570411,0.3443601089,0.0351905684,7.8931143568
000682.SZ,20140331,-0.001451112,-0.006655882,0.004270275,0.0058981842,-0.001360996,-0.005294886,-0.005457572,-0.00119831,,-0.032998907,0.3355428768,0,,0,0,0.0064287628,7.8923563348
000682.SZ,20140630,0.0039585036,0.0240125334,0.0033312863,0.0000809192,0.005239986,0.0187725475,0.0243489496,-0.000336416,,-0.015770355,0.3713662847,0,,0,0,0.0166182509,7.9161641561
000682.SZ,20140930,0.0122785128,0.0268220258,0.0149205327,0.0169500188,0.014747691,0.0120742983,0.0257765485,0.0010454409,,-0.037361214,0.3912890897,1,,-0.037361214,0.3912890897,0.0244185479,7.9590052386
000682.SZ,20141231,-0.001411004,0.0709014421,0.006456185,0.0146268803,0.0010682486,0.0698332284,0.0698338226,0.0010676545,,0.0485452858,0.4285272467,1,,0.0485452858,0.4285272467,0.0380478951,8.0410720402
000682.SZ,20150331,-0.014301237,-0.016974823,0.0040688151,0.0058192346,-0.013714716,-0.003260107,-0.016299633,-0.00067519,,0.016695938,0.4119454487,0,,0,0,0.0062150567,8.0298537618
000682.SZ,20150630,0.012151529,-0.031188661,0.0149508391,0.0195906121,0.0128089721,-0.043997633,-0.030545088,-0.000643573,,-0.046632094,0.4066070881,0,,0,0,0.0157932857,8.0181879311
000682.SZ,20150930,-0.005859593,0.0252042093,0.004450251,0.0062662907,-0.004993063,0.0301972727,0.0263600986,-0.001155889,,-0.018664075,0.4366676039,0,,0,0,0.0222469394,8.0491733851
000682.SZ,20151231,-0.016407578,0.029442174,0.0063937673,0.0143810742,-0.013864276,0.0433064823,0.0293640571,0.0000781488,,0.0926297526,0.3947293656,1,,0.0926297526,0.3947293656,0.0362173279,8.0920635883
000682.SZ,20160331,-0.006720392,-0.001006387,0.0044902357,0.0062451481,-0.006420462,0.0054140445,-0.000642022,-0.000364396,,-0.063942321,0.403321624,0,,0,0,0.0066023231,8.0972886446
000682.SZ,20160630,0.0002895103,-0.003204762,0.0017448537,0.0068899015,0.0040109599,-0.007215722,-0.006302633,0.0030978701,,-0.009360875,0.4141723464,0,,0,0,0.0177453214,8.1009670101
000682.SZ,20160930,-0.010172197,0.0222946885,0.0037432353,0.0057520868,-0.008917245,0.0312119332,0.0216610565,0.000633632,,-0.024667465,0.4318923681,0,,0,0,0.0243616419,8.1286276773
000682.SZ,20161231,-0.003539673,-0.015075318,0.0110196499,0.0200049024,-0.004011894,-0.011063424,-0.014603097,-0.000472222,,0.0360628634,0.3874556951,1,,0.0360628634,0.3874556951,0.0437113586,8.1335451508
000682.SZ,20170331,0.0075381231,-0.012408244,0.2808421019,0.2832946858,0.0080273425,-0.020435616,-0.012897493,0.0004892194,,0.0036107484,0.3930491339,0,,0,0,0.0073150435,8.3732597936
000682.SZ,20170630,0.0037421989,0.0277943615,0.0054907618,0.0096110676,0.0037465872,0.0240478205,0.0277900194,4.3882673E-6,,-0.004538831,0.3527798322,0,,0,0,0.0153860044,8.4099826321
000682.SZ,20170930,0.0022263372,0.0163686993,0.0070123389,0.0089453785,0.0044696392,0.0118990378,0.0141253751,0.0022433019,,-0.017724583,0.3469418865,1,,-0.017724583,0.3469418865,0.023704102,8.4349815934
000682.SZ,20171231,-0.001085686,0.0228488379,0.0112082915,0.017427033,-0.00328168,0.0261305178,0.0250448323,-0.002195994,,0.0623295528,0.3064060743,1,,0.0623295528,0.3064060743,0.0404380507,8.4744675319
000682.SZ,20180331,0.0024003985,-0.009854513,0.0044177978,0.0060052336,0.0021853437,-0.012039836,-0.009639437,-0.000215055,,-0.023524615,0.3119764379,0,,0,0,0.0057963572,8.4706108253
000682.SZ,20180630,0.0062056441,0.0164947218,-0.015994243,-0.00805005,0.006339119,0.0101555818,0.0163612258,0.000133475,,-0.039729071,0.328447562,1,,-0.039729071,0.328447562,0.015871601,8.4790200398
000682.SZ,20180930,-0.011635804,-0.005129374,0.0005290551,0.0099654431,-0.010822566,0.0056931913,-0.005942613,0.0008132388,,-0.06947184,0.3402075449,1,,-0.06947184,0.3402075449,0.0263858487,8.4838444524
000682.SZ,20181231,0.0145367892,0.0473137957,0.0019912713,0.0185685667,0.0153702249,0.0319435501,0.0464803394,0.0008334357,,0.1299609223,0.3188179047,1,,0.1299609223,0.3188179047,0.0461581313,8.5476474179
000682.SZ,20190331,-0.003298016,-0.017792585,0.0000327862,0.0076097655,-0.003087215,-0.014705351,-0.018003367,0.0002108015,,-0.011501134,0.3207015812,0,,0,0,0.0079089926,8.5374123986
000682.SZ,20190630,-0.00362594,0.0173404023,0.0010718279,0.0131675135,-0.003670235,0.0210106181,0.017384678,-0.000044295,,-0.009742352,0.335200294,1,,-0.009742352,0.335200294,0.0216904525,8.5674641824
000682.SZ,20190930,0.0100692115,0.0347280785,0.0018877739,0.016560259,0.009984575,0.0247435225,0.034812734,-0.000084636,,-0.033981946,0.3604796443,1,,-0.033981946,0.3604796443,0.036447169,8.6174806006
000682.SZ,20191231,-0.005778748,0.1178360772,0.0026502128,0.0149001627,-0.005333081,0.123169158,0.11739041,0.0004456672,,0.121397706,0.3616884516,1,,0.121397706,0.3616884516,0.0511526216,8.7421167576
000065.SZ,20030630,0.1462385685,0.1490758632,0.0038467168,0.0133432614,0.1462385685,0.0028372947,0.1490758632,0,,-0.022122155,0.4110597519,0,,0,0,0.0124833954,6.9669109636
000065.SZ,20030930,0.0184601322,0.0439269727,-0.000302845,0.002249608,0.0184601322,0.0254668406,0.0439269727,0,,-0.008807469,0.4432866351,0,,0,0,0.0129887598,7.0120531302
000065.SZ,20031231,-0.007434246,0.0784601025,-0.000523456,0.0046188457,-0.007434246,0.0858943484,0.0694505334,0.0090095691,,-0.020999774,0.4175558661,1,,-0.020999774,0.4175558661,0.0170343021,7.0918609932
000065.SZ,20040331,-0.04658739,0.0496500042,-0.000168366,0.0017410576,-0.04658739,0.0962373941,0.0496500042,0,,0.0294397613,0.4099946021,0,,0,0,0.0017410576,7.1419751013
000065.SZ,20040630,-0.075208658,-0.041152055,-0.000070574,0.009801631,-0.075208658,0.034056603,-0.07279957,0.031647515,,-0.028589574,0.423714021,0,,0,0,0.0114575872,7.1101227341
000065.SZ,20040930,-0.015061858,0.1295148125,-0.00005007,0.0018112423,-0.015061858,0.1445766708,0.1295148125,0,,0.0025081316,0.4785139694,1,,0.0025081316,0.4785139694,0.0136396553,7.2335131787
000065.SZ,20041231,0.0013285875,-0.153943238,0.0119607532,0.0250161724,0.0013285875,-0.155271825,-0.168382837,0.0144395992,,0.0160488203,0.252887992,1,,0.0160488203,0.252887992,0.0286981257,7.0954836095
000065.SZ,20050331,0,-0.117184776,0.0004997075,0.0032410125,0,-0.117184776,-0.117184776,0,,0.0059207346,0.2641720632,0,,0,0,0.0032410125,6.9745087516
000065.SZ,20050630,-0.06822425,-0.056346027,-0.001635686,-0.002100031,-0.06822425,0.0118782237,-0.056346027,0,,0.0112063073,0.2713141675,0,,0,0,0.0124987851,6.9142852125
000065.SZ,20050930,0.0532028522,0.1310513433,3.9739654E-7,0.0050769394,0.0532028522,0.0778484912,0.0605518069,0.0704995364,,-0.067476243,0.2876089872,0,,0,0,0.0183515733,7.0419114514
000065.SZ,20051231,0.022306434,0.1616390546,-0.003280862,0.0020540038,0.022306434,0.1393326206,0.1391577299,0.0224813247,,-0.020486871,0.2932674777,1,,-0.020486871,0.2932674777,0.0215551036,7.1935099953
000065.SZ,20060331,0,-0.139239656,-8.416205E-6,0.0064619174,0,-0.139239656,-0.139239656,0,,-0.013079009,0.1751007315,0,,0,0,0.0064619174,7.0510499305
000065.SZ,20060630,-0.035492134,0.0123254243,0.0381496856,0.0234448558,-0.035492134,0.0478175583,0.0128543352,-0.000528911,,0.1253406856,0.1662707056,0,,0,0,-0.007507258,7.0861953961
000065.SZ,20060930,0.0352431959,0.2002828792,-0.00024177,0.0179452685,0.0352431959,0.1650396833,0.1650396833,0.0352431959,,-0.084046757,0.1701568401,0,,0,0,0.0107248806,7.2835928612
000065.SZ,20061231,-0.000546693,0.0928746845,0.0282891774,0.0217715762,-0.000546693,0.0934213774,0.1208899317,-0.028015247,,0.1785848146,0.1283868556,1,,0.1785848146,0.1283868556,0.006916994,7.3921298991
000065.SZ,20070331,0.0407475026,-0.019733056,-0.018875716,-0.001837096,0.0407475026,-0.060480497,-0.060480497,0.0407475026,,-0.147739754,0.108131819,0,,0,0,0.0057377599,7.3703237735
000065.SZ,20070630,-0.002051194,-0.044764408,-0.000107043,-0.016357482,-0.002051194,-0.042713339,-0.042713339,-0.002051194,,-0.121088219,0.1100514001,0,,0,0,-0.004356395,7.3072541578
000065.SZ,20070930,0.0182090493,-0.168965955,-0.000038496,-0.011534077,0.0182090493,-0.187174937,-0.214001179,0.0450352909,,-0.020494041,0.1222994274,1,,-0.020494041,0.1222994274,-0.016174078,7.1081933201
000065.SZ,20071231,-0.003484138,0.1587643693,-0.01385586,-0.053883262,-0.003484138,0.1622485071,0.1622485071,-0.003484138,,0.240429485,0.3512517289,1,,0.240429485,0.3512517289,-0.052107067,7.2079310541
000065.SZ,20080331,0.0803093943,0.1990314615,0.0026776612,0.0004772253,0.0803093943,0.1187220673,0.1187220673,0.0803093943,,-0.247832062,0.347477487,0,,0,0,-0.008141717,7.3898430376
000065.SZ,20080630,-0.003183855,-0.017255159,-0.000458612,-0.004683622,-0.003183855,-0.014071304,-0.014071304,-0.003183855,,-0.061790844,0.2886521051,1,,-0.061790844,0.2886521051,-0.011471103,7.3676600232
000065.SZ,20080930,0.0495766493,0.1635406416,-0.00128207,0.0108733183,0.0495766493,0.1139640555,0.1139640555,0.0495766493,,-0.055957767,0.3046822791,1,,-0.055957767,0.3046822791,-0.000855092,7.5284293426
000065.SZ,20081231,0.0002578781,0.1753649845,-0.002820692,0.0114994693,0.0006582691,0.1747066617,0.202461319,-0.027096388,,0.3235729954,0.30178324,1,,0.3235729954,0.30178324,0.0170268331,7.6997442142
000065.SZ,20090331,0.0135642848,0.0570166944,-0.000366793,0.0004655801,0.0135642848,0.0434524096,0.0434510961,0.0135655983,,-0.019780294,0.2692476326,0,,0,0,0.0004655801,7.7556351271
000065.SZ,20090630,0.0034355286,0.0771952888,0.0205680262,0.0268077365,0.0034355286,0.0737597602,0.0639083524,0.0132869363,,-0.033912572,0.2285552307,0,,0,0,0.0091497734,7.8545777765
000065.SZ,20090930,-0.011166334,0.0414740742,-0.001258348,-0.000180562,-0.011166334,0.0526404084,0.0415344038,-0.00006033,,0.0495399701,0.1969439768,0,,0,0,0.0081072537,7.8950414785
000065.SZ,20091231,-0.143307515,-0.137891151,-0.001127558,0.009184554,-0.13233667,-0.005554481,-0.005554481,-0.13233667,,0.0657698163,0.1812761227,1,,0.0657698163,0.1812761227,0.0173639069,7.7572649772
000065.SZ,20100331,-0.007269617,0.0152908702,0.0005858884,-0.006115544,-0.007926833,0.0232177037,0.0232177037,-0.007926833,,-0.157276417,0.2083405174,0,,0,0,-0.006115544,7.7663984656
000065.SZ,20100630,-0.007627259,-0.215700078,0.0001828,-0.000792557,-0.007523613,-0.208176464,-0.208176464,-0.007523613,,0.0168039962,0.2068493212,0,,0,0,-0.001346042,7.5224237033
000065.SZ,20100930,-0.009734763,-0.08086192,0.0004334133,0.0105491845,-0.010671572,-0.070190294,-0.070190294,-0.010671572,,-0.0592508,0.2561346045,1,,-0.0592508,0.2561346045,0.0088312151,7.4495166207
000065.SZ,20101231,-0.015182963,0.1167768256,0.0018943801,0.0194238385,-0.015246488,0.1320232549,0.1441812602,-0.027404493,,0.2305855854,0.1886347665,1,,0.2305855854,0.1886347665,0.0289229636,7.5772065663
000065.SZ,20110331,0,-0.105726023,-0.001861798,0.000600922,0.0000358393,-0.105761863,-0.105761863,0.0000358393,,-0.288282052,0.1914589615,0,,0,0,0.0031740273,7.4661352179
000065.SZ,20110630,-0.011957626,0.2474026492,0.0002660429,0.0249849729,-0.012972365,0.2603750712,0.2484174454,-0.001014739,,-0.034333376,0.2597990455,1,,-0.034333376,0.2597990455,0.0341080692,7.7070303707
000065.SZ,20110930,0,0.1508797361,0.0004918324,-0.012318114,-0.000888203,0.1517678943,0.1517678943,-0.000888203,,0.080210773,0.2824891109,1,,0.080210773,0.2824891109,0.0144791995,7.8367961019
000065.SZ,20111231,0,-0.100722991,0.0035668709,0.020968893,-0.000048103,-0.100674888,-0.100674888,-0.000048103,,0.121168243,0.1201956827,1,,0.121168243,0.1201956827,0.0336859908,7.7536817423
000065.SZ,20120331,0,0.05752824,-0.000305304,-0.000327363,-0.000646872,0.0581751122,0.0581751122,-0.000646872,,-0.050122748,0.1449443543,0,,0,0,-0.000327363,7.8093064756
000065.SZ,20120630,0.0608909219,-0.029348531,0.007312675,0.0154548467,0.0608909219,-0.090239453,-0.029348531,0,,-0.204945731,0.1635731913,1,,-0.204945731,0.1635731913,0.0191015634,7.7953153704
000065.SZ,20120930,-0.043224189,0.1490262578,-0.00018253,-0.000670263,-0.043662482,0.1926887397,0.1309398989,0.018086359,,-0.019849247,0.2279488509,1,,-0.019849247,0.2279488509,0.0187004306,7.9336466843
000065.SZ,20121231,0.0038357015,0.1083530466,0.0023623261,0.0350365162,0.0038843826,0.1044686998,0.1044686998,0.0038843826,,0.1482750277,0.1738773672,1,,0.1482750277,0.1738773672,0.0513210407,8.0676438986
000065.SZ,20130331,-0.000447771,0.1003394179,-0.000512419,-0.003320439,-0.000950157,0.1012895436,0.1012895436,-0.000950157,,0.0869738881,0.1839495382,0,,0,0,-0.003320439,8.1602403517
000065.SZ,20130630,-0.000408171,-0.00496215,0.0137713122,0.0076028554,-0.000400768,-0.004561353,-0.004561353,-0.000400768,,-0.002352282,0.1627303301,0,,0,0,0.007361474,8.1628775764
000065.SZ,20130930,-0.000407096,0.0409364748,-0.000282162,0.0045210636,-0.00085766,0.0417941061,0.0417941061,-0.00085766,,0.0721149135,0.2199129405,1,,0.0721149135,0.2199129405,0.0118631493,8.2073322017
000065.SZ,20131231,-0.000389395,0.0435745172,0.0119803871,0.0422482525,-0.000251108,0.0438256252,0.0438256252,-0.000251108,,0.0791257657,0.193375133,1,,0.0791257657,0.193375133,0.0534302743,8.2896702395
000065.SZ,20140331,0.0135443615,0.0642189757,0.0016697716,0.0068182696,0.0131939051,0.0510250706,0.0649280492,-0.000709074,,-0.221094695,0.1910126669,0,,0,0,0.0068328835,8.3582977831
000065.SZ,20140630,0.016983806,-0.016690963,0.0119682717,0.0027884658,0.0169628468,-0.03365381,-0.016335172,-0.000355791,,-0.03704034,0.1289651854,0,,0,0,0.0145068447,8.344297741
000065.SZ,20140930,0.0128107615,0.0434837239,0.0046999285,0.0280522385,0.0124371399,0.0310465602,0.0441968739,-0.000713174,,0.1564056137,0.1256639182,1,,0.1564056137,0.1256639182,0.0426020341,8.413390839
000065.SZ,20141231,0.0263543702,0.0778597872,0.0048636158,0.0133239341,0.0264625349,0.0513972745,0.0780685283,-0.000208719,,0.0160958117,0.1104497671,1,,0.0160958117,0.1104497671,0.0497718757,8.5006539287
000065.SZ,20150331,0.0053286877,0.0192750127,0.0003570569,0.0047979215,0.0050498743,0.0142251384,0.0268827644,-0.007607752,,-0.10643567,0.101833418,0,,0,0,0.0047750666,8.5244416974
000065.SZ,20150630,-0.014885232,0.0451877861,0.1528516487,0.1563526197,-0.014862041,0.0600498073,0.0452190586,-0.000031292,,-0.034422998,0.1024680612,0,,0,0,0.0121288645,8.708046086
000065.SZ,20150930,0.0036435989,0.0214441038,0.0004420129,0.007519557,0.0034583197,0.0179858007,0.0006349928,0.0208091275,,0.0638225292,0.0882472456,0,,0,0,0.0173448919,8.7365982272
000065.SZ,20151231,0.015324255,0.0424838741,0.0026630734,0.020290033,0.0153721618,0.0271116963,0.0432598417,-0.000775984,,0.0463674859,0.0821922393,1,,0.0463674859,0.0821922393,0.0370100403,8.7974806107
000065.SZ,20160331,-0.008152699,0.1115177386,-6.46765E-6,0.0047880252,-0.008365935,0.1198836887,0.1118289111,-0.000311157,,-0.057767777,0.0854209536,0,,0,0,0.0048368197,8.907505419
000065.SZ,20160630,0.0217172786,0.1214689968,-0.000823978,0.0068200172,0.0217527318,0.099716265,0.1030200969,0.0184488999,,0.0376244477,0.0965312466,0,,0,0,0.0148237289,9.0282077573
000065.SZ,20160930,0.0020231657,0.1406142935,-0.000446304,0.0054610081,0.0018395524,0.1387747411,0.1405742691,0.0000400244,,0.0149733146,0.0894351803,0,,0,0,0.0189677439,9.1645510817
000065.SZ,20161231,-0.005102449,0.1283934159,0.0780023228,0.1433431373,-0.002917864,0.1313112801,0.1251740473,0.0032193686,,-0.043210838,0.1282617426,1,,-0.043210838,0.1282617426,0.0553074117,9.4049344128
